"class","variable","glm_coef","glm_pval","ridge_coef","lasso_coef","elastic_coef","glm_selected","ridge_selected","lasso_selected","elastic_selected","Boruta"
"2","(Intercept)",-0.873174389389521,0.652711402964125,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"3","(Intercept)",-0.818301737150978,0.704737334550203,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"4","(Intercept)",-0.122327234829741,0.952216817053896,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"1","ADHD",NA,NA,-0.275928947569365,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","ADHD",-4.17012998404469,0,-0.23836907782852,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","ADHD",14.8508911904001,0,0.724670728794267,0,0.612609256468553,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","ADHD",-2.403216853222,0,-0.210372703396382,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Achalasia",NA,NA,-0.162573613326062,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Achalasia",3.99975180227984,0,0.476492080566055,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Achalasia",-0.27758729371514,0,-0.126237848299598,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Achalasia",-1.63674574266256,0,-0.187680618940395,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Acoustic.trauma",NA,NA,-0.258381528566474,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Acoustic.trauma",12.9711021543205,0,0.736589531173696,0,0.38958144445581,TRUE,TRUE,FALSE,TRUE,"Rejected"
"3","Acoustic.trauma",-4.84073560367436,0,-0.269178341216654,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Acoustic.trauma",-3.77494718034302,0,-0.209029661390568,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Adenotomy",NA,NA,0.00224630595314421,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Adenotomy",0.378513665600376,0.531337885328726,-0.0124379895506644,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Adenotomy",-0.0727956302599124,0.901024592695301,0.025491072669885,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Adenotomy",0.082186663068825,0.886894889099981,-0.0152993890723648,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Age",NA,NA,-0.000195748762333985,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Age",0.00605612412221249,0.470095269458605,0.00149859413866391,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Age",-0.00187514843269091,0.818612137746612,0.000863679547956997,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Age",-0.00843557629279396,0.287100319656027,-0.00216652492428692,-0.00546576539882644,-0.00669594904388029,FALSE,FALSE,TRUE,TRUE,"Rejected"
"1","Allergic.asthma",NA,NA,0.378409293004271,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Allergic.asthma",1.3319099746028,4.5986819974253e-07,0.107681853675077,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Allergic.asthma",-10.7786979690836,0,-0.262127797144581,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Allergic.asthma",-12.2136319228588,0,-0.223963349534767,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Allergic.problems",NA,NA,-0.0480025426793771,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Allergic.problems",-1.02625845640947,0.141037646670644,0.0436303801272337,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Allergic.problems",-0.559652770813511,0.400498066828923,0.0269115853341497,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Allergic.problems",-0.976267607364434,0.143358776890276,-0.0225394227820063,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Allergic.rhinitis..hay.fever.",NA,NA,0.755511532242801,0.278283852930435,1.24661539543656,FALSE,TRUE,TRUE,TRUE,"Rejected"
"2","Allergic.rhinitis..hay.fever.",-13.401885039637,0,-0.284091005197973,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Allergic.rhinitis..hay.fever.",-12.7903294062168,0,-0.234996015321302,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Allergic.rhinitis..hay.fever.",-12.2491855952738,0,-0.236424511723526,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Ankylosing.spondylitis",NA,NA,-0.224331686066911,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Ankylosing.spondylitis",-3.15253446187553,0,-0.251301348253473,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Ankylosing.spondylitis",-6.73922633157079,0,-0.307625298029267,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Ankylosing.spondylitis",12.503059093244,0,0.783258332349651,0,0.851808966039727,TRUE,TRUE,FALSE,TRUE,"Rejected"
"1","Arterial.hypertension",NA,NA,-0.24530434213218,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Arterial.hypertension",-2.39474004582213,0,-0.227403974502206,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Arterial.hypertension",12.5417924381464,0,0.733672538267481,0,0.706595103803936,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","Arterial.hypertension",-3.70686483115084,0,-0.260964221633096,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Arteriosclerosis",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Arteriosclerosis",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Arteriosclerosis",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Arteriosclerosis",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Asperger.s.syndrome",NA,NA,-0.269966192120589,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Asperger.s.syndrome",13.8673263582652,0,0.730527887213499,0,0.813558060174546,TRUE,TRUE,FALSE,TRUE,"Rejected"
"3","Asperger.s.syndrome",-0.439579154453501,0,-0.180014980587502,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Asperger.s.syndrome",-4.53600826879097,0,-0.280546714505408,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Asthma",NA,NA,-0.224846105172694,0,-0.139871280563348,FALSE,TRUE,FALSE,TRUE,"Rejected"
"2","Asthma",11.1891011527638,0,0.134354672279024,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Asthma",10.9900259463057,0,0.0626343982178357,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Asthma",11.7234103996622,0,0.0278570346758344,0,0,TRUE,FALSE,FALSE,FALSE,"Rejected"
"1","Asthma.with.hay.fever",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Asthma.with.hay.fever",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Asthma.with.hay.fever",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Asthma.with.hay.fever",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Atopic.dermatitis",NA,NA,0.186782912652372,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Atopic.dermatitis",-5.69807543533914,0,0.0670238596168299,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Atopic.dermatitis",-11.9630703149781,0,-0.234622299964873,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Atopic.dermatitis",-1.17268902855908,0.446257302956747,-0.0191844723043289,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Blood.pressure.fluctuations",NA,NA,-0.0812638350949931,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Blood.pressure.fluctuations",NA,NA,0.321936441636387,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"3","Blood.pressure.fluctuations",NA,NA,-0.0832926160771093,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"4","Blood.pressure.fluctuations",NA,NA,-0.157379990464285,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"1","Brain.tumor",NA,NA,0.591109093654716,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Brain.tumor",-3.80240365740866,0,-0.157971946126804,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Brain.tumor",-5.77136292762885,0,-0.246438708061636,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Brain.tumor",-3.25407668280546,0,-0.186698439466276,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Bronchial.asthma",NA,NA,-0.220452314615091,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Bronchial.asthma",8.24441817110005,0,0.175733444013141,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Bronchial.asthma",5.63073053056022,3.02085467751567e-10,0.267333039530702,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Bronchial.asthma",-3.75628240346277,0,-0.222614168928753,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","COPD",NA,NA,0.14819703191646,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","COPD",-6.22683701435711,0,-0.182170242774813,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","COPD",-0.1756102741229,0,0.19765173055401,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","COPD",-9.56903735307496,0,-0.163678519695657,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Caldwell.Luc.procedure",NA,NA,-0.17217707760862,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Caldwell.Luc.procedure",-1.78133711932621,0,-0.157687161204807,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Caldwell.Luc.procedure",8.73250952256968,0,0.478757364203647,0,0.135950422994961,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","Caldwell.Luc.procedure",-3.61906956652616,0,-0.14889312539022,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Cancer",NA,NA,0.660592308169074,0,0.377632131549688,FALSE,TRUE,FALSE,TRUE,"Rejected"
"2","Cancer",-6.04943110504549,0,-0.247285756283173,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Cancer",-7.19747442759609,0,-0.227515112856355,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Cancer",-9.63569008311421,0,-0.185791439029547,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Cardiac.arrhythmia",NA,NA,-0.201283857136612,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Cardiac.arrhythmia",-2.3411404987309,0,-0.198273429206576,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Cardiac.arrhythmia",6.86210909346087,0,0.619440326622865,0,0.43458478499561,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","Cardiac.arrhythmia",-2.88588991402608,0,-0.219883040279677,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Cat.allergy",NA,NA,-0.191172056110957,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Cat.allergy",NA,NA,-0.166497645794695,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"3","Cat.allergy",NA,NA,0.532711802130152,0,0.24400884832225,FALSE,TRUE,FALSE,TRUE,"Rejected"
"4","Cat.allergy",NA,NA,-0.175042100224499,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"1","Cat.hair.allergy",NA,NA,-0.184516214935732,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Cat.hair.allergy",NA,NA,0.560186106874346,0,0.35330473834785,FALSE,TRUE,FALSE,TRUE,"Rejected"
"3","Cat.hair.allergy",NA,NA,-0.175142095519937,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"4","Cat.hair.allergy",NA,NA,-0.200527796418677,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"1","Celiac.disease",NA,NA,-0.235920194436009,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Celiac.disease",-8.27714594829808,0,-0.25896022361729,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Celiac.disease",21.6765953153282,0,0.71798731996645,0,0.559073365848682,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","Celiac.disease",-6.96508505049714,0,-0.223106901913151,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Cerebellar.ataxia",NA,NA,-0.181671225694541,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Cerebellar.ataxia",11.3540999657229,0,0.561574665018216,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Cerebellar.ataxia",-1.38718198092898,0,-0.168138677001116,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Cerebellar.ataxia",-5.7368074585911,0,-0.211764762322559,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Childhood.asthma",NA,NA,-0.244325508321753,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Childhood.asthma",-3.66346308730756,0,-0.170321941391226,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Childhood.asthma",10.9534821769331,0,0.614580464805009,0,0.304198104400078,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","Childhood.asthma",-2.18435807720946,0,-0.19993301509203,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Childhood.bronchial.asthma",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Childhood.bronchial.asthma",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Childhood.bronchial.asthma",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Childhood.bronchial.asthma",NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Chronic.bronchitis",NA,NA,-0.250260879614955,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Chronic.bronchitis",-0.851141832894675,0,-0.194143123058837,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Chronic.bronchitis",9.9556689439668,0,0.684175150691077,0,0.60022781426097,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","Chronic.bronchitis",-2.86499853471731,0,-0.239771148017285,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Chronic.inflammation.of.right.shoulder",NA,NA,-0.22882686594668,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Chronic.inflammation.of.right.shoulder",-6.04693046652662,0,-0.262645930251886,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Chronic.inflammation.of.right.shoulder",13.2427039185514,0,0.704903670349238,0,0.740771867687201,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","Chronic.inflammation.of.right.shoulder",-2.75045184520258,0,-0.213430874150671,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Chronic.neuroborreliosis",NA,NA,0.722022962810585,0,0.543598955759843,FALSE,TRUE,FALSE,TRUE,"Rejected"
"2","Chronic.neuroborreliosis",-6.51661536880205,0,-0.320000502561671,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Chronic.neuroborreliosis",-6.69752320854083,0,-0.165951651119545,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Chronic.neuroborreliosis",-6.85717240854134,0,-0.23607080912937,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Chronic.pain.disorder",NA,NA,-0.178535164741001,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Chronic.pain.disorder",18.6795417796065,0,0.540863601079178,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Chronic.pain.disorder",-0.920869292517732,0,-0.12269041987757,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Chronic.pain.disorder",-9.95417663622781,0,-0.239638016460607,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Chronic.sinusitis",NA,NA,-0.133373012051946,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Chronic.sinusitis",0.226704519411924,0.867788350745139,0.00607881564489515,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Chronic.sinusitis",0.107349909862984,0.933265103952757,0.0448974894972335,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Chronic.sinusitis",0.992810162218741,0.452754973018578,0.0823967069098172,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"1","Circulatory.problems",NA,NA,-0.0812966300850857,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Circulatory.problems",3.96825610974095,0,0.322126132821013,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Circulatory.problems",-0.24072341225604,0,-0.0833589705760692,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Circulatory.problems",-2.52765157952061,0,-0.157470532159858,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Congenital.asthma",NA,NA,-0.229404859340761,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Congenital.asthma",6.65062366116771,4.21662704752634e-13,0.176526235010367,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Congenital.asthma",-5.08564783651926,0,-0.236356958516835,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Congenital.asthma",8.48638744148444,0,0.28923558284723,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Congenital.atopic.dermatitis",NA,NA,-0.161734105782531,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Congenital.atopic.dermatitis",3.34377548433239,0,0.47420355859986,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Congenital.atopic.dermatitis",-0.31427202447394,0,-0.142369893387389,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Congenital.atopic.dermatitis",-0.948249172533111,0,-0.17009955942994,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Congenital.hypothyroidism",NA,NA,-0.236224487560328,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Congenital.hypothyroidism",-2.06072580630294,0,-0.236688647460272,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Congenital.hypothyroidism",12.5460604057458,0,0.749864572006999,0,0.740228047785519,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","Congenital.hypothyroidism",-5.16280069043779,0,-0.276951436986398,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Coronary.heart.disease",NA,NA,0.412230308095251,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Coronary.heart.disease",-2.46765657601887,0,-0.111279916017103,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Coronary.heart.disease",-6.75000463128606,0,-0.172784186351761,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Coronary.heart.disease",-3.47546110567204,0,-0.128166205726386,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Crohn.s.disease",NA,NA,-0.227751916989506,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Crohn.s.disease",19.6270491814327,0,0.38888057968072,0,0.12842199292139,TRUE,TRUE,FALSE,TRUE,"Rejected"
"3","Crohn.s.disease",-4.52932919411433,0,-0.205851609841718,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Crohn.s.disease",2.13349778443645,0,0.0447229471505037,0,0,TRUE,FALSE,FALSE,FALSE,"Rejected"
"1","Current.smell.ability",NA,NA,-0.00164267920504639,0,-0.000805922672840581,FALSE,FALSE,FALSE,TRUE,"Confirmed"
"2","Current.smell.ability",0.029670578448811,0.00202846363588605,0.00210208850909905,0.00348876008048612,0.00452290780807041,TRUE,FALSE,TRUE,TRUE,"Confirmed"
"3","Current.smell.ability",0.0127033638822502,0.165433798083821,-0.000433169438917835,0,0,FALSE,FALSE,FALSE,FALSE,"Confirmed"
"4","Current.smell.ability",0.000759898822412938,0.936669600754344,-2.62398651348219e-05,0,0,FALSE,FALSE,FALSE,FALSE,"Confirmed"
"1","Dementia..onset.",NA,NA,-0.21225278687267,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Dementia..onset.",10.7355890654976,0,0.667358459313633,0,0.0640012769373623,TRUE,TRUE,FALSE,TRUE,"Rejected"
"3","Dementia..onset.",-6.4603417684492,0,-0.339141622163788,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Dementia..onset.",0.0230016212302936,0,-0.115964050277175,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Depression",NA,NA,0.125375028766919,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Depression",-0.70218657598786,0.690403155477921,0.049557705873608,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Depression",-10.5754056490317,0,-0.214604721520979,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Depression",-0.579622471686683,0.728339336167365,0.039671986880452,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Diabetes.mellitus..generic.",NA,NA,-0.00265133064376702,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Diabetes.mellitus..generic.",1.07585248202085,0.566093300423192,0.0979445746645844,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"3","Diabetes.mellitus..generic.",-14.6254986253352,0,-0.228089240668051,0,-0.133677482519091,TRUE,TRUE,FALSE,TRUE,"Rejected"
"4","Diabetes.mellitus..generic.",0.545415169684756,0.761652705950231,0.132795996647234,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"1","Diabetes.mellitus.type.I",NA,NA,-0.217817591381673,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Diabetes.mellitus.type.I",-10.0647151549509,0,-0.261271869145099,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Diabetes.mellitus.type.I",-5.83127408100518,0,-0.281362971266938,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Diabetes.mellitus.type.I",20.7359834040873,0,0.76045243179371,0.924377413235195,1.50891981372656,TRUE,TRUE,TRUE,TRUE,"Rejected"
"1","Diabetes.mellitus.type.II",NA,NA,-0.0763200098712661,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Diabetes.mellitus.type.II",-0.111613375087705,0.93394446177563,-0.0129829252130602,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Diabetes.mellitus.type.II",0.934473562737034,0.431029269674875,0.287993520369193,0.603489878106061,0.69369494371337,FALSE,TRUE,TRUE,TRUE,"Rejected"
"4","Diabetes.mellitus.type.II",-12.2672657689328,0,-0.198690585284867,0,-0.1465869582128,TRUE,TRUE,FALSE,TRUE,"Rejected"
"1","Diabetes.under.investigation",NA,NA,0.583083059820289,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Diabetes.under.investigation",-1.81843474568762,0,-0.14996474056206,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Diabetes.under.investigation",-4.92359492398162,0,-0.198170797975291,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Diabetes.under.investigation",-3.91042548403431,0,-0.234947521282938,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
