"class","variable","glm_coef","glm_pval","ridge_coef","lasso_coef","elastic_coef","glm_selected","ridge_selected","lasso_selected","elastic_selected","Boruta"
"3","Thrombocytosis",-3.72271785319988,0,-0.267340242026727,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Thrombocytosis",-1.28930597434498,0,-0.195926615549569,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Thyroid.carcinoma.surgery",NA,NA,-0.219299903911101,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Thyroid.carcinoma.surgery",-1.57007089899363,0,-0.250293524356788,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Thyroid.carcinoma.surgery",-5.89418543287476,0,-0.256659056071565,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Thyroid.carcinoma.surgery",11.397383039624,0,0.726252484339454,0,0.64082289020513,TRUE,TRUE,FALSE,TRUE,"Rejected"
"1","Thyroid.problems",NA,NA,-0.223189808233807,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Thyroid.problems",-1.73285337795955,0,-0.248730027293203,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Thyroid.problems",-4.55754094381302,0,-0.226989017586998,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Thyroid.problems",12.8850033053497,0,0.698908853114008,0,0.419906452828402,TRUE,TRUE,FALSE,TRUE,"Rejected"
"1","Thyroid.surgery",NA,NA,-0.191059293258398,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Thyroid.surgery",-0.236293106179381,0,0.0630952287849291,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Thyroid.surgery",12.5850985700628,0,0.32752764140981,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Thyroid.surgery",-4.73197600673929,0,-0.199563576936341,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Tinnitus",NA,NA,-0.141908522245416,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Tinnitus",NA,NA,-0.197869392252053,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"3","Tinnitus",NA,NA,-0.121594201110668,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"4","Tinnitus",NA,NA,0.461372115608137,0,0.0976263869293762,FALSE,TRUE,FALSE,TRUE,"Rejected"
"1","Tonsillectomy",NA,NA,-0.0230251958699782,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Tonsillectomy",0.0857147384007035,0.939291468823608,0.0362060039761987,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Tonsillectomy",0.51387016704319,0.623446347151961,0.0447002762446025,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Tonsillectomy",-0.129874735661604,0.916837910767352,-0.057881084350823,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"1","Tonsillotomy",NA,NA,0.000239568143355686,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Tonsillotomy",-0.299227339168281,0.607713882135316,0.0258782240320157,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Tonsillotomy",-0.341776811312666,0.533152450463099,0.00127256498135435,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Tonsillotomy",-0.290207363881149,0.601541155853503,-0.0273903571567258,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Tympanic.membrane.surgery",NA,NA,-0.0795236891757078,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Tympanic.membrane.surgery",5.8550782169674,0,0.346320355076161,0,0.156841859639658,TRUE,TRUE,FALSE,TRUE,"Rejected"
"3","Tympanic.membrane.surgery",-9.93204208769137,0,-0.20926613399321,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Tympanic.membrane.surgery",5.16785344751494,0,-0.0575305319072424,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Tympanostomy.tube.insertion",NA,NA,0.280255025484964,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Tympanostomy.tube.insertion",-10.3156168165396,2.44249065417534e-15,-0.0826176615001499,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Tympanostomy.tube.insertion",-5.09172148447915,3.71988773117948e-09,0.0384493871121334,0,0,TRUE,FALSE,FALSE,FALSE,"Rejected"
"4","Tympanostomy.tube.insertion",-13.6974003784116,0,-0.236086751096947,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Unpecified_ENT_surgery",NA,NA,-0.264012679093624,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Unpecified_ENT_surgery",9.18223489749854,0,0.257277484391837,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Unpecified_ENT_surgery",-5.8056107650448,0,-0.251808293713381,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Unpecified_ENT_surgery",8.77602087466209,0,0.258543488415168,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Unpecified_chronic_disease",NA,NA,-0.233939159055103,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Unpecified_chronic_disease",16.3947268109489,0,0.620350033971911,1.06724165828615,1.45819918193682,TRUE,TRUE,TRUE,TRUE,"Rejected"
"3","Unpecified_chronic_disease",-1.96516921607188,0,-0.198692304621471,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Unpecified_chronic_disease",-2.49793418237761,0,-0.187718570295337,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Unspecified.surgery.for.nasal.breathing.problems",NA,NA,0.110395781529242,0.0843126727164139,0.148404237865383,FALSE,TRUE,TRUE,TRUE,"Rejected"
"2","Unspecified.surgery.for.nasal.breathing.problems",-2.4363047155958,0.0455151933463922,-0.0686725948617384,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Unspecified.surgery.for.nasal.breathing.problems",-1.06356773685544,0.320825612101201,-0.0364421119921802,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Unspecified.surgery.for.nasal.breathing.problems",-1.55905527881372,0.14631673735112,-0.00528107467532296,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Upper.respiratory.infection",NA,NA,-0.0373636809730677,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Upper.respiratory.infection",-0.904036298731106,0.299999555672531,-0.0875688385159586,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"3","Upper.respiratory.infection",0.410167437468286,0.503934420071265,0.118948631175305,0.0228780221441327,0.152050188486247,FALSE,TRUE,TRUE,TRUE,"Rejected"
"4","Upper.respiratory.infection",0.349397452249362,0.598135282122997,0.00598388831372175,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","Vocal.cord.surgery",NA,NA,0.263271240921563,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","Vocal.cord.surgery",-13.9835812321069,0,-0.277972982631164,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","Vocal.cord.surgery",-14.5276780592794,0,-0.258459630040154,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","Vocal.cord.surgery",-5.07827306289142,0,0.273161371749755,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","Weight",NA,NA,0.000351554768775652,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","Weight",0.0112649764797516,0.250617046388589,-0.000314893068387128,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","Weight",0.00285401878926806,0.758417361520513,0.00119474562583091,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","Weight",0.000318353785425884,0.973118181427725,-0.00123140732621943,0,-0.000956342778281535,FALSE,FALSE,FALSE,TRUE,"Rejected"
"1","covid_temporal_category",NA,NA,-0.00400787008956028,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","covid_temporal_category",0.13216596576397,0.189826469674173,0.0107641329063092,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","covid_temporal_category",0.0436539377351196,0.645730955797965,0.00175553270487097,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","covid_temporal_category",0.0352824400819557,0.709421571858014,-0.00851179552161992,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","facial_pain_burning",NA,NA,-0.196928505802628,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","facial_pain_burning",5.24420522669073,3.30877747289904e-06,-0.0447912572403455,0,0,TRUE,FALSE,FALSE,FALSE,"Rejected"
"3","facial_pain_burning",6.33593276104129,1.34950273178447e-10,0.120349573891199,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","facial_pain_burning",6.53509682501957,2.41406894474494e-12,0.121370189151774,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","facial_pain_freq_code",NA,NA,-0.0181589118264047,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","facial_pain_freq_code",0.113549575064596,0.858811029519496,0.0336123874108152,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","facial_pain_freq_code",1.36559866902838,0.0340424421317489,-0.0105121686069325,0,0,TRUE,FALSE,FALSE,FALSE,"Rejected"
"4","facial_pain_freq_code",1.10948014799463,0.0634337366027091,-0.00494130697747804,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","facial_pain_pressing",NA,NA,-0.0489589148610481,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","facial_pain_pressing",5.58669398526043,2.22107130465332e-08,0.182103841315653,0.365389707709195,0.497377973695046,TRUE,TRUE,TRUE,TRUE,"Rejected"
"3","facial_pain_pressing",-3.43232993842248,0.012037654701196,-0.03613456485671,0,0,TRUE,FALSE,FALSE,FALSE,"Rejected"
"4","facial_pain_pressing",-2.95591932519646,0.0132862207813849,-0.0970103615978946,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","facial_pain_pulling",NA,NA,0.0878587794468407,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","facial_pain_pulling",-1.74723695019605,0.246836319311522,-0.0355996656718687,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","facial_pain_pulling",-4.50392304805426,0.00153582887081516,-0.0466235957494248,0,0,TRUE,FALSE,FALSE,FALSE,"Rejected"
"4","facial_pain_pulling",-2.93444157805607,0.015697114876666,-0.00563551802554719,0,0,TRUE,FALSE,FALSE,FALSE,"Rejected"
"1","facial_pain_stabbing",NA,NA,-0.119976824425425,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","facial_pain_stabbing",7.50657413199614,1.50102152929321e-12,0.344215921320869,0.786242304283745,0.889775439384396,TRUE,TRUE,TRUE,TRUE,"Rejected"
"3","facial_pain_stabbing",-10.8958869727491,0,-0.175082972566895,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","facial_pain_stabbing",-1.11565709585578,0.575964216524498,-0.0491561243285485,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","has.ENT.surgery",NA,NA,0.0119260162888742,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","has.ENT.surgery",NA,NA,0.0366709520993154,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","has.ENT.surgery",NA,NA,-0.0181903699634113,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","has.ENT.surgery",NA,NA,-0.0304065984247783,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","has.chronic.disease",NA,NA,-0.0693877009905159,-0.0814846638373705,-0.132633681153779,FALSE,TRUE,TRUE,TRUE,"Rejected"
"2","has.chronic.disease",1.65148633545903,0.0239791594334671,0.0293536108359914,0,0,TRUE,FALSE,FALSE,FALSE,"Rejected"
"3","has.chronic.disease",1.25448668319983,0.0739725330312067,0.0454416076996385,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","has.chronic.disease",1.19265472016447,0.0861987826213815,-0.005407517545114,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","mean_cigs",NA,NA,0.000944880428452631,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","mean_cigs",0.0287265046202528,0.456246697560929,9.15762767112592e-05,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","mean_cigs",-0.00659763140663245,0.85162844078983,0.00115952990901811,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","mean_cigs",0.0225385153937723,0.570744024957317,-0.002195986614182,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","nasal_breathing_problem",NA,NA,0.00363095441098206,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","nasal_breathing_problem",NA,NA,-0.00929597020604515,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","nasal_breathing_problem",NA,NA,-0.0282534189288153,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","nasal_breathing_problem",NA,NA,0.0339184347238784,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","nasal_breathing_problem_ongoing",NA,NA,0.207821114501023,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","nasal_breathing_problem_ongoing",-13.4455321323263,0,-0.230352110307311,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","nasal_breathing_problem_ongoing",-4.64922320717418,2.11740244573377e-05,-0.0159834026638704,0,0,TRUE,FALSE,FALSE,FALSE,"Rejected"
"4","nasal_breathing_problem_ongoing",-2.53828004178814,0.0272285716006162,0.0385143984701592,0,0,TRUE,FALSE,FALSE,FALSE,"Rejected"
"1","pack_years",NA,NA,0.000826690768186414,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","pack_years",-0.0338279993049184,0.306176087440003,-0.00126808483794358,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","pack_years",0.0140509034415991,0.599114157214202,0.00222573756687972,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","pack_years",-0.0260307834524548,0.430172342667042,-0.00178434349712255,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","pharyngeal.carcinoma.surgery",NA,NA,0.661180393573227,0.0292517768758082,1.02813119335364,FALSE,TRUE,TRUE,TRUE,"Rejected"
"2","pharyngeal.carcinoma.surgery",-7.43872406147744,0,-0.277407544027643,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","pharyngeal.carcinoma.surgery",-3.20189578776746,0,-0.179527821259259,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","pharyngeal.carcinoma.surgery",-3.23595958967344,0,-0.204245028286325,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","reduced_smell_and_taste_ability_what_Riechen",NA,NA,0.00785831798596373,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","reduced_smell_and_taste_ability_what_Riechen",-0.386523903836562,0.653030181889091,-0.0101870264392147,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","reduced_smell_and_taste_ability_what_Riechen",-0.300000889696219,0.687331037684934,0.0284424336283292,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","reduced_smell_and_taste_ability_what_Riechen",-0.110009801571389,0.885041200175303,-0.0261137251750782,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","reduced_smell_and_taste_ability_what_Riechen..Schmecken",NA,NA,0.68153946593031,0.506155240574527,1.08912896681892,FALSE,TRUE,TRUE,TRUE,"Rejected"
"2","reduced_smell_and_taste_ability_what_Riechen..Schmecken",-15.7298249287823,0,-0.212792098230818,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","reduced_smell_and_taste_ability_what_Riechen..Schmecken",-15.4650322469813,0,-0.233190162784587,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","reduced_smell_and_taste_ability_what_Riechen..Schmecken",-14.7833087314017,0,-0.235557204914906,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","reduced_smell_and_taste_ability_what_Riechen..feiner.Geschmack",NA,NA,0.0969629699431001,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","reduced_smell_and_taste_ability_what_Riechen..feiner.Geschmack",-0.820671906100045,0.458121737080625,0.0189981733947016,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","reduced_smell_and_taste_ability_what_Riechen..feiner.Geschmack",-1.22028644292699,0.209807597273997,-0.00721142465911246,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","reduced_smell_and_taste_ability_what_Riechen..feiner.Geschmack",-2.90268647459579,0.019197049523251,-0.108749718678689,0,-0.103133904294617,TRUE,TRUE,FALSE,TRUE,"Rejected"
"1","reduced_smell_and_taste_ability_what_Riechen..feiner.Geschmack..Schmecken",NA,NA,-0.0820425105468115,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","reduced_smell_and_taste_ability_what_Riechen..feiner.Geschmack..Schmecken",-3.56906976769385,0,-0.189316491306247,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","reduced_smell_and_taste_ability_what_Riechen..feiner.Geschmack..Schmecken",4.30164652735105,0.000279970467153889,0.185813965512214,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","reduced_smell_and_taste_ability_what_Riechen..feiner.Geschmack..Schmecken",5.15484558516491,1.05455371821606e-05,0.0855450363408446,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","reduced_smell_and_taste_ability_what_Schmecken",NA,NA,0.00693558923728716,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","reduced_smell_and_taste_ability_what_Schmecken",-6.39559045035973,0,-0.111434106305424,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","reduced_smell_and_taste_ability_what_Schmecken",-0.49134368241493,0.769306415724543,-0.0859223880976511,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"4","reduced_smell_and_taste_ability_what_Schmecken",1.01239114863794,0.471134672128332,0.190420905165788,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"1","reduced_smell_and_taste_ability_what_Unknwon",NA,NA,0.472465501390215,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","reduced_smell_and_taste_ability_what_Unknwon",NA,NA,-0.150800241163453,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"3","reduced_smell_and_taste_ability_what_Unknwon",NA,NA,-0.192899327636125,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"4","reduced_smell_and_taste_ability_what_Unknwon",NA,NA,-0.128765932590636,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"1","reduced_smell_and_taste_ability_what_feiner.Geschmack",NA,NA,-0.022912562397531,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","reduced_smell_and_taste_ability_what_feiner.Geschmack",-0.203640771493734,0.816172457273309,-0.0535215888973996,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"3","reduced_smell_and_taste_ability_what_feiner.Geschmack",-0.326952704905642,0.666547812565086,-0.0305093717396712,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","reduced_smell_and_taste_ability_what_feiner.Geschmack",0.722244870952029,0.295578361008161,0.106943523034602,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"1","reduced_smell_and_taste_ability_what_feiner.Geschmack..Schmecken",NA,NA,0.566586978027869,0,0,FALSE,TRUE,FALSE,FALSE,"Rejected"
"2","reduced_smell_and_taste_ability_what_feiner.Geschmack..Schmecken",-2.46797655710053,0,-0.166876096605172,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"3","reduced_smell_and_taste_ability_what_feiner.Geschmack..Schmecken",-5.83465368319743,0,-0.236526038512854,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"4","reduced_smell_and_taste_ability_what_feiner.Geschmack..Schmecken",-2.85895619363409,0,-0.163184842909843,0,0,TRUE,TRUE,FALSE,FALSE,"Rejected"
"1","reduced_smell_and_taste_ability_what_n",NA,NA,-0.0389404266162533,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","reduced_smell_and_taste_ability_what_n",NA,NA,0.0333992128367233,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","reduced_smell_and_taste_ability_what_n",NA,NA,0.00177325747830471,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","reduced_smell_and_taste_ability_what_n",NA,NA,0.00376795630122531,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","septoplasty",NA,NA,0.028115840624302,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","septoplasty",0.951174888996751,0.24469600296769,0.00921814702237459,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","septoplasty",0.385697239735007,0.648774798384231,-0.0187959094306619,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","septoplasty",0.103898433045874,0.896596189610835,-0.0185380782160146,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","smoker_type_current",NA,NA,-0.000610230515128803,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","smoker_type_current",NA,NA,-0.017381140915359,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","smoker_type_current",NA,NA,0.00461002801946986,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","smoker_type_current",NA,NA,0.0133813434110179,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","smoker_type_former",NA,NA,0.018398066817753,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","smoker_type_former",NA,NA,0.00246043588495422,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","smoker_type_former",NA,NA,0.00967502018900009,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","smoker_type_former",NA,NA,-0.0305335228917073,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","smoking_temporal_category",NA,NA,0.00161596029202897,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"2","smoking_temporal_category",NA,NA,-0.00397574910783503,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"3","smoking_temporal_category",NA,NA,0.0034332722151332,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"4","smoking_temporal_category",NA,NA,-0.00107348339932715,0,0,FALSE,FALSE,FALSE,FALSE,"Rejected"
"1","turbinate.surgery",NA,NA,-0.139117285215935,0,0,FALSE,TRUE,FALSE,FALSE,"Confirmed"
"2","turbinate.surgery",-2.77564859787662,0,-0.065328474172857,0,0,TRUE,TRUE,FALSE,FALSE,"Confirmed"
"3","turbinate.surgery",-7.20201357146887,0,-0.223922888289285,0,0,TRUE,TRUE,FALSE,FALSE,"Confirmed"
"4","turbinate.surgery",3.90299190713048,0.00348050335999073,0.428368647678078,0.462499770976875,0.812697271387545,TRUE,TRUE,TRUE,TRUE,"Confirmed"
