"outcome","variable","glm_estimate","glm_p","ridge_coef","lasso_coef","elastic_coef","ridge_selected","lasso_selected","elastic_selected","Boruta"
"AmmoLa intensity","Nasal.airflow..right.nostril.",0.00135663793228452,0.310427267288218,0.00027894450913007,0.000331002767561089,0.00034359656274545,FALSE,TRUE,TRUE,"Tentative"
"AmmoLa intensity","Nasal.fracture.surgery",0.424900533883343,0.0809829612196075,0.0761425191823409,0.00527161653436859,0.00643348627555167,TRUE,TRUE,TRUE,"Rejected"
"AmmoLa intensity","Nasal.mucosa.surgery",-0.378005255293029,0.225872679318904,-0.0390439950188902,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Acetylcysteine",0.255216967752815,0.539195229226176,0.0357703811167617,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Acupuncture",0.57920746681077,0.173417478838714,0.0824538743330959,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Antiallergics",0.288041801743644,0.379934242812336,0.0347649249582228,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Antibiotics",0.189655768794229,0.444336586163817,0.0504309369903962,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Asthma.diagnostics",NA,NA,0.0897735596156272,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Asthma.rescue.spray",-0.342477733042065,0.413520961424312,-0.0601978154688225,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Corticoid.inhalation",NA,NA,0.010029845129173,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Cortisone.spray",-0.120608613377159,0.387301974946164,-0.0263034578145463,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Doprident..medication.",NA,NA,0,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Hyposensitization",-0.00518382661797079,0.985603782220541,0.000386046288194808,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Nasal.mucosa.surgery",-0.413471231682323,0.369790061129708,-0.0465183258932707,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_No.therapy",0.0300189013417729,0.69430645379435,-0.0104180447358118,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Obstructive.Sleep.Apnea.Syndrome",NA,NA,-0.0433862190598904,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Ointment",0.251949995346267,0.571578646206897,0.0255771902701411,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Operation",NA,NA,0.0567277273916723,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Operation.planned",-0.0677618682184848,0.873398140639784,-0.0569633197254849,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Radio.wave.therapy",NA,NA,0.07702147066922,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Red.light.therapy",-0.243198234775215,0.562615204953395,-0.0557050953023036,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Regular.checkups",NA,NA,0,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Sea.salt.inhalation",0.274868781790945,0.525922167211005,0.0258355762774159,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Sinus.surgery",0.771152975585308,0.0206414453082602,0.105075025089056,0.0844820854581573,0.0797744066804179,TRUE,TRUE,TRUE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Sinusitis",-0.0252002764991938,0.959170339803788,0.0225345574188801,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Tympanic.membrane.surgery",0.09959521217849,0.824006500337923,0.0278951146429154,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Unspecified",0.362876508456591,0.195055560358878,0.0423745586081065,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_Unspecified.surgery.for.nasal.breathing.problems",NA,NA,0.0161976909968665,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_septoplasty",0.304575660808151,0.148513118949084,0.0259739418080893,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_turbinate.surgery",0.550139588679224,0.108319436184759,0.0468483270269064,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Nasal_breathing_therapy_turbinoplasty",0.148659187394819,0.671580894319005,-0.0308823965445271,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Neck.carcinoma.surgery",-0.0886559422207728,0.845949292159527,-0.0221972546860985,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Neck.surgery",0.225929375633265,0.539703750669206,0.0498295555316554,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Neck.trauma.surgery",0.865774376394007,0.19281094872364,0.0855626704512321,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Neurological.disorder",0.118478551563257,0.530043643051677,0.00987130141601607,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Obsessive.compulsive.disorder",NA,NA,0.0177026316689427,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Odor.identification..x.3.",-0.00299148924513259,0.922134498416596,-0.00272736306973168,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Operation",NA,NA,0.0567210369529674,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Oral.carcinoma.surgery",-0.1986157035358,0.715372620390911,-0.0492099838165723,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Osteoarthritis",-0.496011003267977,0.279306133446705,-0.106917036900516,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Osteoporosis",NA,NA,0,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Otoplasty",0.110373559998163,0.74912779742154,-0.0103893146663676,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Parotidectomy",-0.157267459566998,0.722985712575097,-0.0168450967166755,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Partial.kidney.resection.after.tumor",NA,NA,0,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Pharyngeal.abscess.surgery",-0.481295393053884,0.280907117733897,-0.0273852648991802,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Polycystic.ovary.syndrome",-0.766681999673956,0.0877393913466223,-0.124422127008888,-0.134660616779785,-0.0911043405110819,TRUE,TRUE,TRUE,"Rejected"
"AmmoLa intensity","Polyneuropathy",-0.150385807901948,0.685776433643433,0.0246684179470067,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Poor.kidney.function",0.227232151778555,0.599193441500188,0.0285214425496518,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Post.traumatic.stress.disorder",-1.18802380134335,0.0254447629681268,-0.0437578539037031,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Post.viral.fatigue.syndrome",0.102062109392999,0.805740846123592,0.031853778360324,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Primary.biliary.cirrhosis",NA,NA,-0.113326330557018,-1.45753303549173e-15,-0.0188948955910839,TRUE,TRUE,TRUE,"Rejected"
"AmmoLa intensity","Psoriasis",-0.272786571159038,0.615866545789149,-0.0446314137327353,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Psoriatic.arthritis",0.219156557649868,0.49638567720911,0.0687352733984658,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Radio.wave.therapy",0.396007610495008,0.332474229652633,0.0770106962169971,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Raynaud.s.syndrome",0.550614745338494,0.204996597692485,0.0897877418544688,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Reduced.sense.of.smell",NA,NA,0.0446570339794803,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Rheumatism",-0.195284227005803,0.430039698589543,-0.0246664207808259,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Rheumatoid.arthritis",-0.037695013550833,0.931777887680229,0.0150942824930777,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Sarcoidosis",-0.404353587497435,0.14128104344049,-0.0876476229887033,-0.0596094272859345,-0.0587626795579881,TRUE,TRUE,TRUE,"Rejected"
"AmmoLa intensity","Scheuermann.s.disease",NA,NA,0,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Sensitivity.of.the.nose.to.stinging.burning.stimuli",0.050210061637371,0.0177018677442458,0.0119019248978729,0.0290962251040901,0.0282231648826306,FALSE,TRUE,TRUE,"Confirmed"
"AmmoLa intensity","Shingles",NA,NA,0,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Sinus.surgery",-0.0201835786372711,0.790445092727529,0.00428376347193803,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Sinusitis",NA,NA,-0.110693262270107,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Sleep.apnea",-0.388270809624798,0.366064607309987,-0.0708007233889732,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Smell.ability.before.COVID.19",NA,NA,0.000129376853217193,0,0,FALSE,FALSE,FALSE,"Confirmed"
"AmmoLa intensity","Smell.ability.immediately.after.COVID.19",0.00128067221768688,0.193328972312888,0.00012955733872787,0,0,FALSE,FALSE,FALSE,"Confirmed"
"AmmoLa intensity","Smell.reduction.1",0.00676308763451734,0.929774341866248,0.00743205451133583,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Smell.reduction.2",0.0245956550651759,0.768334564351262,0.00399733750940172,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Smell.reduction.3",0.142328342417447,0.389095196186689,0.0284465743360403,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Soft.tissue.rheumatism",-0.107803043067406,0.795094605050408,-0.0103640258653265,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Spinal.canal.stenosis",NA,NA,0,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Systemic.lupus.erythematosus",0.381584313155575,0.359343802565167,0.0796185885057121,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Thrombocytosis",-0.490887514473704,0.252947015613659,-0.108889452516579,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Thyroid.carcinoma.surgery",0.00976685493556534,0.981503814108184,-0.0126544196036958,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Thyroid.problems",-0.846268290744575,0.0429139943594562,-0.18657809472954,-0.30744674634655,-0.291406910564586,TRUE,TRUE,TRUE,"Rejected"
"AmmoLa intensity","Thyroid.surgery",-0.187847053654422,0.674828827439628,0.0284457128727617,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Tinnitus",NA,NA,-0.124410748264075,-1.26768206995375e-10,-0.042027905437612,TRUE,TRUE,TRUE,"Rejected"
"AmmoLa intensity","Tonsillectomy",-0.157662786026453,0.238897053009616,-0.00314565302129304,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Tonsillotomy",-0.0336356897302598,0.640741593640061,-0.00147259345705142,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Tympanic.membrane.surgery",-0.157397132951682,0.393975032871244,-0.0130691000880628,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Tympanostomy.tube.insertion",-0.0222666864084694,0.925852026572467,-0.0156230344622921,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Unpecified_ENT_surgery",-0.0594270199711987,0.840246684538741,-0.0168802718300998,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Unpecified_chronic_disease",-0.515302163869934,0.264335597836659,-0.0731108579568537,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Unspecified.surgery.for.nasal.breathing.problems",0.25811856272798,0.0716516289040059,0.0161867443423758,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Upper.respiratory.infection",-0.0706531571484979,0.415032730818022,-0.0124549690782972,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Vocal.cord.surgery",0.21353566660778,0.490899999980808,0.0286441013722103,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","Weight",0.00127801469860826,0.295787824026363,-8.91154261055436e-05,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","covid_temporal_category",0.00314441422161088,0.80164095442041,-0.000617342194347007,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","facial_pain_burning",0.211171667380245,0.340227244136907,0.0426546595354103,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","facial_pain_freq_code",0.0731166891013304,0.151549540386972,0.00592585557643934,0.00411361128409261,0.00407135079492901,FALSE,TRUE,TRUE,"Rejected"
"AmmoLa intensity","facial_pain_pressing",-0.149638354807464,0.405561786582409,0.00429605867348581,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","facial_pain_pulling",-0.0055707679846381,0.976145859255033,0.0202817635804479,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","facial_pain_stabbing",-0.0355315386385473,0.853379841050419,0.0301135685871866,0.00344109444379059,0.00545815015976866,FALSE,TRUE,TRUE,"Rejected"
"AmmoLa intensity","has.ENT.surgery",NA,NA,-0.00238724612011711,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","has.chronic.disease",0.0260948950276227,0.745839575704408,0.00109356681664259,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","mean_cigs",-0.00355995230392656,0.46460678612543,4.43030089417059e-05,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","nasal_breathing_problem",NA,NA,0.00288962509019236,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","nasal_breathing_problem_ongoing",-0.0876958634859679,0.736238667787025,-0.0246801204288994,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","pack_years",0.00549149952682025,0.150939468139872,2.462441512831e-05,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","pharyngeal.carcinoma.surgery",0.195821773162207,0.762358824165079,0.0849432398896173,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","reduced_smell_and_taste_ability_what_Riechen",-0.0813374440766357,0.413468516740227,-0.00263437048092874,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","reduced_smell_and_taste_ability_what_Riechen..Schmecken",0.128882467033504,0.695895299262179,0.0538982890798124,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","reduced_smell_and_taste_ability_what_Riechen..feiner.Geschmack",-0.266521896675283,0.0461372398928916,-0.0361395969174862,-0.0607747580239007,-0.0571352518341829,FALSE,TRUE,TRUE,"Confirmed"
"AmmoLa intensity","reduced_smell_and_taste_ability_what_Riechen..feiner.Geschmack..Schmecken",-0.390864362146205,0.249564133345877,-0.00469113436549307,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","reduced_smell_and_taste_ability_what_Schmecken",-0.16524034486073,0.39243004226901,-0.00645740863312108,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","reduced_smell_and_taste_ability_what_Unknwon",NA,NA,0.0941151551988093,0,0,TRUE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","reduced_smell_and_taste_ability_what_feiner.Geschmack",-0.171857150597163,0.0821484612779684,-0.0225520891340969,-0.0213659170623758,-0.0184387947805447,FALSE,TRUE,TRUE,"Rejected"
"AmmoLa intensity","reduced_smell_and_taste_ability_what_feiner.Geschmack..Schmecken",-0.0121236473118144,0.977401538159834,0.0139984118478476,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","reduced_smell_and_taste_ability_what_n",NA,NA,0.0158029405518842,0.00424232317469162,0.00785503897011962,FALSE,TRUE,TRUE,"Rejected"
"AmmoLa intensity","septoplasty",0.0150316562375931,0.889527338377301,0.0270984411327206,0.0653416329796427,0.0615257180670908,FALSE,TRUE,TRUE,"Confirmed"
"AmmoLa intensity","smoker_type_current",NA,NA,0.00021539180895391,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","smoker_type_former",NA,NA,0.00403084375094734,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","smoking_temporal_category",NA,NA,-0.00025777483126191,0,0,FALSE,FALSE,FALSE,"Rejected"
"AmmoLa intensity","turbinate.surgery",-0.316658693922412,0.142300742448056,-0.0131802806568594,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","ADHD",0.491791293085996,0.246045884748472,0.0885638904769839,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Achalasia",0.450156235595823,0.404321982704792,0.0315195772481558,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Acoustic.trauma",-0.485188764004503,0.214798059540439,-0.110231021241802,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Adenotomy",0.0187243898523023,0.770148622970079,0.00763446317613259,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Age",-6.96500016045503e-05,0.944279335401682,-3.58846780602578e-06,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Allergic.asthma",0.305863638694037,0.206503435494776,0.0337124656564726,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Allergic.problems",-0.0675108928322229,0.340907079556635,-0.0121412949242486,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Allergic.rhinitis..hay.fever.",0.289168246404251,0.44511077217928,0.0358377485775536,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Ankylosing.spondylitis",-0.446113036440789,0.259336080880414,-0.0730529597323861,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Arterial.hypertension",0.164560276109438,0.665928712790531,0.0359568390823778,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Arteriosclerosis",NA,NA,0,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Asperger.s.syndrome",0.557573743027216,0.227914073117059,0.0887624253962595,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Asthma",0.132588282881663,0.384871753550252,-0.00816441615211599,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Asthma.with.hay.fever",NA,NA,0,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Atopic.dermatitis",-0.134313643493181,0.532825320945074,-0.0118287571157001,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Blood.pressure.fluctuations",NA,NA,0.0804292984173196,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Brain.tumor",0.147842918494743,0.734236327203404,0.0449509708310323,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Bronchial.asthma",0.255320061740711,0.417789313006172,0.0414688402239078,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","COPD",-0.087783238177981,0.859062348260985,0.0501952852652362,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Caldwell.Luc.procedure",-0.28504156690329,0.47861505501936,-0.0351074983139694,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Cancer",0.430248846240628,0.567371149625131,0.0889736910020461,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Cardiac.arrhythmia",0.00920043556161769,0.981592841167063,-0.00974968277314048,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Cat.allergy",NA,NA,-0.0128332190464989,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Cat.hair.allergy",NA,NA,-0.0102422436063572,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Celiac.disease",0.644613107129372,0.124691933462764,0.0932047452801227,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Cerebellar.ataxia",0.017701887828594,0.970182399108692,0.024591969619289,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Childhood.asthma",0.944046956387389,0.0167606210753077,0.11643375466131,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Childhood.bronchial.asthma",NA,NA,0,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Chronic.bronchitis",0.645071268836223,0.101016953668556,0.104740830865409,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Chronic.inflammation.of.right.shoulder",-0.961668495220434,0.0139015481183698,-0.122916046069278,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Chronic.neuroborreliosis",0.0600625123729075,0.893880211181319,-0.00892406566046484,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Chronic.pain.disorder",0.215777397896043,0.741307352086297,-0.00525329764483907,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Chronic.sinusitis",0.12489596216755,0.284978460484491,-0.00538871770559136,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Circulatory.problems",0.527896248341786,0.296511066850238,0.0804272689799466,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Congenital.asthma",0.495207313565772,0.0850437318469163,0.0681111649276381,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Congenital.atopic.dermatitis",-0.15067740643605,0.718278427727006,-0.0313903505787129,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Congenital.hypothyroidism",-0.339885819402881,0.374943629815973,-0.0520223045222981,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Coronary.heart.disease",0.501484399151777,0.218773320469701,0.0944781439876637,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Crohn.s.disease",0.136547243852571,0.61117562985072,0.0243201699520017,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Current.smell.ability",-0.000626360148594913,0.568612515945044,4.57053221238262e-05,0,0,FALSE,FALSE,FALSE,"Confirmed"
"CO2 threshold","Dementia..onset.",-0.21865621285477,0.642834176815324,0.0199068861260092,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Depression",-0.101880500946881,0.660100562013795,0.0102508737976381,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Diabetes.mellitus..generic.",0.0858318312952955,0.650974134697597,0.0170399160263965,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Diabetes.mellitus.type.I",0.259573379127846,0.441139930131414,0.0257065738866709,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Diabetes.mellitus.type.II",-0.0578288950772032,0.642976157470872,-0.00153019010347687,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Diabetes.under.investigation",0.0581011507231653,0.885108600639069,0.00137493775457539,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Dissociation",0.558313765959553,0.318599666508913,0.0541950830215405,0,0,TRUE,FALSE,FALSE,"Rejected"
"CO2 threshold","Do.you.drink.alcohol.",-0.00617408027587699,0.831243726775652,-0.00294876795497881,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Do.you.smoke.",0.00780649757575727,0.879370350613199,0.00333735876118534,0,0,FALSE,FALSE,FALSE,"Rejected"
"CO2 threshold","Ear.implant",-0.281943631996783,0.589092515539496,0.00881766196994808,0,0,FALSE,FALSE,FALSE,"Rejected"
